source,type,gene_id,gene_version,gene_name,gene_type,gene_search,sigma.sq,tau.sq,phi,loglik,runtime,mean,var,spcov,prop_sv,loglik_lm,LR_stat,rank,pval,padj
HAVANA,gene,ENSG00000175756,14,AURKAIP1,protein_coding,AURKAIP1; ENSG00000175756,0.0070898780764982695,0.20685040115954215,11.265904705256624,-2851.5204554822176,2.719999999999999,0.14160554582137486,0.21398468116189015,0.5946194639175598,0.03313951959778459,-2861.7738426010046,20.506774237574064,1277,3.5237943387000925e-5,4.147425913129396e-5
HAVANA,gene,ENSG00000242485,6,MRPL20,protein_coding,MRPL20; ENSG00000242485,0.013098090347899157,0.2582315626150229,18.05307785672964,-3371.5771028700474,2.672000000000004,0.1814531525608216,0.27148382474315447,0.6307241684668387,0.048273715035816775,-3387.392715183984,31.631224627873053,1096,1.353215127730678e-7,1.8557320592875997e-7
HAVANA,gene,ENSG00000078369,19,GNB1,protein_coding,GNB1; ENSG00000078369,0.022493621969777562,0.568684776722764,0.7926685779246195,-5083.792506596302,1.6139999999999972,0.3895836169376891,0.5906657245036869,0.38497188247110836,0.03804878868971663,-5104.165082333497,40.745151474389786,985,1.420047190947571e-9,2.1668334294357353e-9
HAVANA,gene,ENSG00000187730,9,GABRD,protein_coding,GABRD; ENSG00000187730,0.011679435850567792,0.14238722377200091,14.21541209824433,-2097.0900189125914,2.530000000000001,0.10272177883984801,0.1545151058949531,1.0520791195839612,0.07580767882668438,-2142.6584933224676,91.13694881975243,617,0,0
HAVANA,gene,ENSG00000067606,17,PRKCZ,protein_coding,PRKCZ; ENSG00000067606,0.007233006704096857,0.25247500859886757,1.596231555064151,-3277.529515419301,2.548000000000002,0.16062712623529288,0.2598921636678225,0.5294690082018403,0.027850533206143585,-3291.023116324236,26.987201809870385,1158,1.3797601131626536e-6,1.790828540659299e-6
HAVANA,gene,ENSG00000158109,15,TPRG1L,protein_coding,TPRG1L; ENSG00000158109,0.008779763857171316,0.27424624885040616,8.621422609220818e-7,-3463.18863981682,2.5320000000000107,0.1822639457261808,0.2830729098816022,0.5140917680727035,0.031021049172051084,-3479.7122915607833,33.04730348792691,1073,6.666060126114814e-8,9.337454212069494e-8
HAVANA,gene,ENSG00000069424,16,KCNAB2,protein_coding,KCNAB2; ENSG00000069424,0.015428933003607337,0.1847696720527193,4.083785225696061,-2651.164337263678,2.548000000000002,0.13970210362426363,0.19987170214215674,0.8891294613928734,0.07706813441215711,-2711.0906312485204,119.85258796968446,486,0,0
HAVANA,gene,ENSG00000116254,18,CHD5,protein_coding,CHD5; ENSG00000116254,0.010033899314473998,0.1700895664782982,3.0296086546381376,-2442.783973785966,2.646000000000001,0.12219549053078782,0.18062520733539883,0.8197467249796015,0.05570567538389342,-2487.476771518286,89.38559546464057,629,0,0
HAVANA,gene,ENSG00000116251,11,RPL22,protein_coding,RPL22; ENSG00000116251,0.07862988322150871,0.7184915106908111,9.471146488359565,-5690.962167702593,2.930000000000007,0.4902522425406325,0.7985384819763083,0.5719712852720461,0.09864229441338729,-5770.100518296013,158.27670118684,391,0,0
HAVANA,gene,ENSG00000097021,21,ACOT7,protein_coding,ACOT7; ENSG00000097021,0.02649632343156244,0.3529744245924137,8.417033036036972e-5,-4060.4024963877428,1.894999999999996,0.26321934108738926,0.3794967876262296,0.618407873854006,0.06982441616260845,-4127.115593550251,133.4261943250167,446,0,0
HAVANA,gene,ENSG00000171735,21,CAMTA1,protein_coding,CAMTA1; ENSG00000171735,0.010196745991969484,0.32932176528979173,27.29200770614458,-3877.5910269126725,1.997000000000014,0.20767531013422144,0.33960302300505596,0.4862346818841274,0.030032960363411118,-3881.820201786872,8.458349748399087,1439,0.014564403056549602,0.015212159690058409
HAVANA,gene,ENSG00000116288,13,PARK7,protein_coding,PARK7; ENSG00000116288,0.02951022983302813,0.448340426723811,8.239662347568887,-4600.374800808443,1.7469999999999999,0.31909770211247784,0.47774392567893953,0.5383473990878881,0.06175617722420763,-4635.575758239437,70.40191486198819,749,5.551115123125783e-16,1.1094848444226133e-15
HAVANA,gene,ENSG00000074800,16,ENO1,protein_coding,ENO1; ENSG00000074800,0.11740554848964413,0.8263617906582392,2.8413002200996207,-5993.231225101363,2.1310000000000002,0.6900459414007672,0.9397905899677959,0.4965537945765218,0.12440094461803292,-6129.80755844668,273.15266669063385,209,0,0
HAVANA,gene,ENSG00000171603,18,CLSTN1,protein_coding,CLSTN1; ENSG00000171603,0.09843917394505496,0.6238592237619203,7.683327940541449,-5411.421956483028,1.8629999999999995,0.5166819329091283,0.7267320866871826,0.6072404657834473,0.1362860200957972,-5562.004012345781,301.1641117255058,184,0,0
HAVANA,gene,ENSG00000054523,20,KIF1B,protein_coding,KIF1B; ENSG00000054523,0.01903274520281186,0.6022128024061958,2.3381674692362675,-5201.99518494766,1.3320000000000078,0.3991331587529198,0.6213181881708743,0.3456470921977797,0.030636429147964647,-5215.899907480093,27.80944506486594,1143,9.146516701807883e-7,1.2027309363794618e-6
HAVANA,gene,ENSG00000241563,4,CORT,protein_coding,CORT; ENSG00000241563,0.007580787245307432,0.1043316532672638,11.32049831138876,-1393.7860127140557,3.073999999999998,0.07293447460808229,0.11219322840378824,1.1937799909226532,0.06773855713079435,-1435.7856077426222,83.99919005713309,656,0,0
HAVANA,gene,ENSG00000116661,11,FBXO2,protein_coding,FBXO2; ENSG00000116661,0.04117307222262761,0.358790656135056,12.311068262899003,-4171.411344843676,2.0260000000000105,0.2510463469764067,0.3999191477857594,0.8082630601287641,0.10294201524645989,-4242.876912802684,142.9311359180174,429,0,0
HAVANA,gene,ENSG00000142634,13,EFHD2,protein_coding,EFHD2; ENSG00000142634,0.012041476637564212,0.09611246135602709,15.514798870861673,-1282.9413703796772,2.7990000000000066,0.08536082196181824,0.10872894117346331,1.2855272449217752,0.11133646042807738,-1366.5168190209556,167.1508972825568,369,0,0
HAVANA,gene,ENSG00000159363,19,ATP13A2,protein_coding,ATP13A2; ENSG00000159363,0.013719992098994343,0.24298898891598525,2.4329089627826454e-7,-3221.3410949966647,1.6039999999999992,0.16583780556330013,0.2558357441408753,0.706306801335731,0.053445703554071404,-3256.280814666509,69.87943933968836,754,6.661338147750939e-16,1.327850296560963e-15
HAVANA,gene,ENSG00000077549,19,CAPZB,protein_coding,CAPZB; ENSG00000077549,0.008423300025772289,0.31309684373730234,2.440344321509682,-3750.8979323567037,1.333999999999989,0.20889688866962733,0.3215458964162198,0.439348515533456,0.026198358607289453,-3761.1542427492004,20.512620784993487,1276,3.513508365038387e-5,4.138560401765435e-5
HAVANA,gene,ENSG00000173436,15,MICOS10,protein_coding,MICOS10; ENSG00000173436,0.010741782064516913,0.40719191255558546,2.0572154501845508,-4330.237644100643,1.7309999999999945,0.2599925758308898,0.41809710619436813,0.39863664742951,0.025702120223355256,-4341.047654951159,21.620021701031874,1254,2.0196305819286664e-5,2.4206577070484735e-5
HAVANA,gene,ENSG00000158747,15,NBL1,protein_coding,NBL1; ENSG00000158747,0.027435930652533434,0.16438852909063814,55.42594155044276,-2593.9570250960105,3.406000000000006,0.13709636715767276,0.19191526453132296,1.2081862849779643,0.14302623705687292,-2621.3775463522547,54.84104251248846,854,1.234345958778249e-12,2.1723910726507126e-12
HAVANA,gene,ENSG00000162545,6,CAMK2N1,protein_coding,CAMK2N1; ENSG00000162545,0.18564097314154834,0.6770931753292304,1.434785712222378,-5585.5506829080205,1.3410000000000082,0.5924826270398886,0.8661641865685134,0.7272124371946734,0.21517749525807264,-5949.6324054657025,728.1634451153641,40,0,0
HAVANA,gene,ENSG00000158828,8,PINK1,protein_coding,PINK1; ENSG00000158828,0.04404549692075533,0.47792869836658697,10.939308793273563,-4776.853931274889,1.8659999999999997,0.36487696630549055,0.5226158057345082,0.57518070479633,0.0843825179834966,-4833.836620510638,113.96537847149739,510,0,0
HAVANA,gene,ENSG00000127483,19,HP1BP3,protein_coding,HP1BP3; ENSG00000127483,0.005954700193930728,0.35386297983896503,5.534025220771311,-4006.2458533403797,1.4690000000000083,0.21340801434799525,0.35990264717729226,0.36159234298725107,0.016549215128579365,-4010.037351090114,7.58299549946878,1450,0.022561784625642956,0.023386456753338867
HAVANA,gene,ENSG00000076864,21,RAP1GAP,protein_coding,RAP1GAP; ENSG00000076864,0.021605530523183644,0.20386433412908223,6.307161285345835,-2894.968567668663,1.742999999999995,0.16847051267550875,0.22655030450775646,0.8724862069354704,0.0958244710729085,-2987.796564039745,185.65599274216402,321,0,0
HAVANA,gene,ENSG00000070831,18,CDC42,protein_coding,CDC42; ENSG00000070831,0.013538479773472863,0.3961689102426753,4.985216887649925,-4282.749475093283,1.86399999999999,0.2666893940512833,0.4098933098662743,0.4362939649320956,0.033044265501140355,-4297.282227819077,29.06550545158825,1124,4.880964896702977e-7,6.526770675929337e-7
HAVANA,gene,ENSG00000117318,9,ID3,protein_coding,ID3; ENSG00000117318,0.036832549159700675,0.1700403580099553,12.276454854839251,-2612.1047373226565,2.0020000000000095,0.11169399811277332,0.2057778914846952,1.7182488095708877,0.17804433487027083,-2775.405947714353,326.6024207833925,163,0,0
HAVANA,gene,ENSG00000142676,14,RPL11,protein_coding,RPL11; ENSG00000142676,0.07545195276587242,0.8512199996815614,1.6248894093398978,-6020.216998910033,1.6199999999999761,0.5777244208557508,0.9252523512991759,0.4754605804356987,0.08142250617016758,-6095.37580382834,150.3176098366148,410,0,0
HAVANA,gene,ENSG00000057757,10,PITHD1,protein_coding,PITHD1; ENSG00000057757,0.023766622854494972,0.31894748122291056,33.85989543035538,-3887.0679223293973,2.792999999999978,0.21760651738956438,0.3427899434734605,0.7084542970112545,0.06934824850140113,-3902.4486823586462,30.76152005849781,1107,2.090358581785523e-7,2.838129131367336e-7
HAVANA,gene,ENSG00000117632,23,STMN1,protein_coding,STMN1; ENSG00000117632,0.139616514090407,0.9827614658509429,0.11629393951370921,-6356.130976429785,1.9989999999999952,0.7918466883931877,1.1171180979657416,0.4718753492862241,0.12439349005911778,-6511.547771698739,310.8335905379081,176,0,0
